UniqueID	Location Id	Business Account Number	Ownership Name	DBA Name	Street Address	City	State	Source Zipcode	Business Start Date	Business End Date	Location Start Date	Location End Date	Administratively Closed	Mail Address	Mail City	Mail Zipcode	Mail State	NAICS Code	NAICS Code Description	NAICS Code Descriptions List	Parking Tax	Transient Occupancy Tax	LIC Code	LIC Code Description	LIC Code Descriptions List	Supervisor District	Neighborhoods - Analysis Boundaries	Business Corridor	Business Location	data_as_of	data_loaded_at
1278455-05-211-1101983	1278455-05-211	1101983	The Vegan Hood Chefs LLC	The Vegan Hood Chefs	1195 Evans Ave	San Francisco	CA	94124	08/13/2018		03/12/2021	09/24/2021		45 Vernon St	San Francisco	94132	CA	7220-7229	Food Services	Food Services	false	false	D19 H79	Multiple	STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS; MOBILE FOOD FACILITY 5	10	Bayview Hunters Point		POINT (-122.380908684 37.738611105)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1180659-02-181-1084325	1180659-02-181	1084325	Fuddhism, Inc	Fuddhism	1760 Cesar Chavez St Unit L	San Francisco	CA	94124	01/01/2018		01/01/2018	03/01/2021		Po Box 2652	Truckee	96160	CA	7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.394915 37.750122)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1237245-10-191-1108044	1237245-10-191	1108044	Sunday Gather LLC	Sunday Gather	4100 Third St	San Francisco	CA	94124	08/01/2019	08/01/2022	08/01/2019	08/01/2022						7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	10	Bayview Hunters Point	Third Street	POINT (-122.389155 37.740276)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1232470-08-191-1106070	1232470-08-191	1106070	Dinnovations Hvn, LLC	Umai Savory Hot Dogs #108	1117 Ocean Ave Unit 101	San Francisco	CA	94112	08/27/2019		08/27/2019			3228 Gateland Ct	San Jose	95148	CA	7220-7229	Food Services	Food Services	false	false				11	Oceanview/Merced/Ingleside		POINT (-122.45438065 37.723459372)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1145258-05-171-1058595	1145258-05-171	1058595	Aedan LLC	Aedan,LLC	1322 Grove St	San Francisco	CA	94117	09/29/2016		05/03/2017	03/19/2018		3617 Wawona St	San Francisco	94116	CA	7220-7229	Food Services	Food Services	false	false				5	Hayes Valley		POINT (-122.43844367 37.775904108)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1177609-01-181-1063049	1177609-01-181	1063049	Zee Cooks Inc	Zee Cooks / Creperie Saint Germain	1750 Cesar Chavez Ste D	San Francisco	CA	94124	10/01/2016		01/31/2018			548 Market St Pmb 32273	San Francisco	94104	CA	7220-7229	Food Services	Food Services	false	false	H30	CATERING FACILITIES	CATERING FACILITIES	10	Bayview Hunters Point		POINT (-122.394357062 37.749891347)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1366903-07-241-1028541	1366903-07-241	1028541	Chan & Family LLC	Morty's Delicatessen	15 Josiah Ave	San Francisco	CA	94112	03/01/2016		07/24/2024			15 Josiah Ave	San Francisco	94112	CA	7220-7229	Food Services	Food Services	false	false				11	Oceanview/Merced/Ingleside		POINT (-122.4524115 37.718568)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1297537-02-221-1132071	1297537-02-221	1132071	En Guete Services LLC	En Guete Services LLC	1835 Mcallister St	San Francisco	CA	94115	07/01/2017		07/01/2017			1835 Mcallister St	San Francisco	94115	CA	7220-7229	Food Services	Food Services	false	false				2	Lone Mountain/USF		POINT (-122.442276 37.77727)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1213085-02-191-1098343	1213085-02-191	1098343	Suzu Sf LLC	Suzu SF	1581 Webster St Ste 105	San Francisco	CA	94115	02/15/2019		02/15/2019			1581 Webster St 105 Ste	San Francisco	94115	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	5	Japantown		POINT (-122.43145 37.78517)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1155615-07-171-1070123	1155615-07-171	1070123	Rounding Third Bar Group LLC	Barrel Proof	2331 Mission St	San Francisco	CA	94110	05/01/2017		07/25/2017			2331 Mission St	San Francisco	94110	CA	7220-7229	Food Services	Food Services	false	false	D04 H26	Multiple	PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; RESTAURANT - OVER 2,000 SQFT	9	Mission		POINT (-122.41881 37.759707)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1208442-12-181-1085680	1208442-12-181	1085680	World Of Noodle Inc.	Pho At Bryant	2200 Bryant St	Sanfrancisco	CA	94110	03/29/2018	12/31/2020	12/28/2018	01/01/2021						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.410062 37.759059)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1211185-01-191-1097516	1211185-01-191	1097516	Cap Spike Buzz, LLC	Wooly Pig	2143 Taylor St	San Francisco	CA	94133	01/23/2018	01/23/2018	01/23/2018	01/23/2018						7220-7229	Food Services	Food Services	false	false				3	Russian Hill		POINT (-122.414868 37.802232)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1205336-11-181-1094900	1205336-11-181	1094900	Kojin Sf LLC	Gozu, Ittoryu Gozu	201 Spear St 120	San Francisco	CA	94105	11/09/2018		11/09/2018	11/14/2018		201 Spear St 120 Ste	San Francisco	94105	CA	7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.3918055 37.791189)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1199198-08-181-1077104	1199198-08-181	1077104	Soma Slice LLC	Pizza Squared	885 Brannan St	San Francisco	CA	94103	10/06/2017	06/01/2024	06/01/2018	06/01/2024						7220-7229	Food Services	Food Services	false	false				6	South of Market		POINT (-122.404968 37.771461)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1176724-01-181-1082620	1176724-01-181	1082620	Wezy Hospitality LLC	Wezy	26754 Contessa St	Hayward	CA	94545	01/23/2018	03/17/2020	01/23/2018	02/07/2018						7220-7229	Food Services	Food Services	false	false							POINT (-122.096868978 37.636293018)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1208833-01-191-1096001	1208833-01-191	1096001	1750 Crockett Lane LLC	The Valencia Room	647 Valencia	San Francisco	CA	94010	12/17/2018		01/03/2019			2346 Hale Dr	Burlingame	94010	CA	7220-7229	Food Services	Food Services	false	false	A45 D04 H86 P23	Multiple	MECHANICAL AMUSEMENT DEVICE; PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; BARS/TAVERNS W/O FOOD PREP; PLACES OF ENTERTAINMENT	9	Mission		POINT (-122.421392967 37.762498999)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1199922-09-181-1092390	1199922-09-181	1092390	Tyree Vaughn	Big Ree Kitchen.	1565 Sunnydale Ave Ave	San Francisco	CA	94134	09/06/2018	06/29/2022	09/06/2018	06/29/2022	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				10	Visitacion Valley		POINT (-122.416479 37.711935)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1338678-07-231-1148986	1338678-07-231	1148986	Sukulentasf	Sukulentasf	161 Saint Charles Ave	San Francisco	CA	94132	11/21/2019		11/21/2019			161 Saint Charles Ave	San Francisco	94132	CA	7220-7229	Food Services	Food Services	false	false				7	Oceanview/Merced/Ingleside		POINT (-122.469048 37.711188)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1160558-09-171-1074480	1160558-09-171	1074480	Oriental Dumpling Inc.	Oriental Taste Noodles	20065 Stevens Creek Blvd C1	Cupertino	CA	95104	08/08/2017	06/30/2021	09/08/2017	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false							POINT (-122.02439 37.32334)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1361340-05-241-1076814	1361340-05-241	1076814	Minzhi Shen	Japanese House	510 Mission St	San Francisco	CA	94105	09/29/2017		05/01/2024			280 Beale St Unit 210	San Francisco	94105	CA	7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.398119 37.789767)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1347619-11-231-1107811	1347619-11-231	1107811	Coffeeshop LLC	Coffeeshop	900 22nd St	San Francisco	CA	94107	10/21/2019		11/01/2023			1212 4th Ave	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false				10	Potrero Hill		POINT (-122.390424 37.758051)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1179893-02-181-1083982	1179893-02-181	1083982	Cleusenir B Dias	Cafe Valencia	1252 Valencia St	San Francisco	CA	94110	02/22/2018		02/22/2018			0000 Undeliverable Mail	San Francisco	99999	CA	7220-7229	Food Services	Food Services	false	false	H07	RETAIL MKTS W/FOOD PREP (UNDER 5,001)	RETAIL MKTS W/FOOD PREP (UNDER 5,001)	9	Mission		POINT (-122.421024 37.752813)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1232298-08-191-1106009	1232298-08-191	1106009	Pizzalicious LLC	Pizzalicious LLC	1210 Polk E St	San Bruno	CA	94109	08/27/2019		08/27/2019			1210 Polk St E #	San Francisco	94109	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	3	Nob Hill		POINT (-122.420133661 37.787956768)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1184549-04-181-1086126	1184549-04-181	1086126	Golden Harbor Seafood Restaurant	Golden Harbor Seafood Restaurant	939 Clement St	San Francisco	CA	94118	04/09/2018	06/30/2021	04/09/2018	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				1	Inner Richmond		POINT (-122.469462 37.782477)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1226752-07-191-1103781	1226752-07-191	1103781	New Thai Elephant 2 Inc	New Thai Elephant	393 Bay Street	San Francisco	CA	94133	07/02/2019		07/02/2019			200 S B St	San Mateo	94401	CA	7220-7229	Food Services	Food Services	false	false	H26	RESTAURANT - OVER 2,000 SQFT	RESTAURANT - OVER 2,000 SQFT	3	North Beach		POINT (-122.413347 37.8054)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1231968-08-191-1105865	1231968-08-191	1105865	Pirro's Pizzeria, Inc.	Pirro's Pizzeria	2244 Taraval St	San Francisco	CA	94116	05/06/2019		05/06/2019			2244 Taraval St	San Francisco	94116	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	4	Sunset/Parkside	Parkside Taraval	POINT (-122.4904455 37.742652)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1170956-12-171-1080912	1170956-12-171	1080912	Wan Cheng Peng	Ondog Inc	2142 Irving St	San Francisco	CA	94122	12/18/2017	05/30/2018	12/18/2017	05/30/2018						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside	Outer Irving	POINT (-122.4811485 37.763541)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1059214-03-161-1029067	1059214-03-161	1029067	K&D Catering Works, LLC	K&D Catering Works, LLC	46 Lippard Ave	San Francisco	CA	94131	02/15/2016	04/13/2021	02/15/2016	04/13/2021						7220-7229	Food Services	Food Services	false	false				8	Glen Park		POINT (-122.435703 37.735029)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1229465-07-191-1104874	1229465-07-191	1104874	Miller Lane LLC	Miller Lane LLC	1911 29th Ave	San Francisco	CA	94116	07/31/2019	06/30/2023	07/31/2019	06/30/2023	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.487291 37.751616)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1316592-10-221-1110909	1316592-10-221	1110909	Akiko's Restaurant, Inc.	Akiko's	430 Folsom St	San Francisco	CA	94105	01/01/2020		10/19/2022			295 89th St Ste 101	Daly City	94015	CA	7220-7229	Food Services	Food Services	false	false	H26	RESTAURANT - OVER 2,000 SQFT	RESTAURANT - OVER 2,000 SQFT	6	Financial District/South Beach		POINT (-122.3941095 37.787814)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1159871-09-171-1075568	1159871-09-171	1075568	Greenlight Capital Group LLC.	Steap Tea Bar	827 Sacramento St	San Francisco	CA	94108	01/27/2017	06/30/2021	01/27/2017	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				3	Chinatown	Chinatown	POINT (-122.406534 37.793169)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1187613-05-181-1087448	1187613-05-181	1087448	Lion Nathan Usa, Inc.	Little Creatures Brewing Company   Little Creatures Brew Pub	Mission Bay St	San Francisco	CA	94158	05/09/2018	08/31/2020	05/09/2018	04/01/2019						7220-7229	Food Services	Food Services	false	false				6	Mission Bay		POINT (-122.39639 37.770397)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1241505-12-191-1100342	1241505-12-191	1100342	Tellueat LLC	Phobulous	1240 Noriega St	San Francisco	CA	94122	04/03/2019		12/31/2019	04/26/2024		443 Madrid St	San Francisco	94112	CA	7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside	Noriega	POINT (-122.4771255 37.754451)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1198299-08-181-1063811	1198299-08-181	1063811	Hanson Nory	Yosoyceviche	103 Horn Ave	San Francisco	CA	94124	01/13/2017		08/01/2018			3303 La Selva St Apt 2	San Mateo	94403	CA	7220-7229	Food Services	Food Services	false	false	H74	CATERER	CATERER	10	Bayview Hunters Point		POINT (-122.364784349 37.727443008)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1208679-01-191-1096406	1208679-01-191	1096406	Happy Guys	Food,Parking	95 Broadway	Millbrae	CA	94030	01/02/2019	01/02/2019	01/02/2019	01/02/2019						7220-7229	Food Services	Food Services	false	false							POINT (-122.389355376 37.598716057)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1064491-04-161-1031595	1064491-04-161	1031595	Hwaro Group Inc	Hwaro	4516 Mission St	San Francisco	CA	94112	04/28/2016		04/28/2016	12/08/2022		440 Pointe Pacific Apt 2	Daly City	94014	CA	7220-7229	Food Services	Food Services	false	false	H26	RESTAURANT - OVER 2,000 SQFT	RESTAURANT - OVER 2,000 SQFT	11	Outer Mission	Mission Street	POINT (-122.4344205 37.725696)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1219851-04-191-1101026	1219851-04-191	1101026	599coffee LLC	Golden Goat Coffee	599 3rd St	San Francisco	CA	94107	04/22/2019		04/22/2019			683 Brannan St 308 Unit	San Francisco	94107	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	6	Financial District/South Beach		POINT (-122.394366981 37.780175231)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1057954-03-161-1028433	1057954-03-161	1028433	Tiqld	Tiqld	2000 Ellis Street Apt 203	San Francisco	CA	94115	03/08/2016	03/08/2016	03/08/2016	03/08/2016						7220-7229	Food Services	Food Services	false	false				5	Western Addition		POINT (-122.439245203 37.781535716)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1238917-11-191-1108747	1238917-11-191	1108747	Ba&R Enterprise LLC	Seafood Station	803 Cortland Ave	San Francicsco	CA	94110	11/20/2019		11/20/2019			803 Cortland Ave	San Francisco	94110	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	9	Bernal Heights		POINT (-122.4144765 37.739088)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1243335-01-201-1100258	1243335-01-201	1100258	Matthew Jones	Avast Bakeshop	3251 20th Ave	San Francisco	CA	94132	04/02/2019	09/01/2022	01/20/2020	09/01/2022						7220-7229	Food Services	Food Services	false	false				7	Lakeshore		POINT (-122.4768375 37.728477)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1161699-09-171-1043022	1161699-09-171	1043022	Barnes Courtney	Tea Promenade	103 Horn Ave	San Fransisco	CA	94124	08/18/2016	06/30/2021	09/20/2017	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.364784349 37.727443008)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1224464-06-191-1101675	1224464-06-191	1101675	117 New Montgomery	Super Duper	117 New Montgomery	San Francisco	CA	94105	05/08/2019	03/28/2020	05/08/2019	03/28/2020						7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	6	Financial District/South Beach		POINT (-122.400200547 37.787229905)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1307649-06-221-1086673	1307649-06-221	1086673	383 Hyde Inc	Suragan	250 Hyde St	San Francisco	CA	94102	10/12/2018		06/14/2022			1122 Folsom St	San Francisco	94103	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	5	Tenderloin		POINT (-122.4156645 37.783341)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1149207-06-171-1071363	1149207-06-171	1071363	Moac	Moac	314 Perkins St Apt 305	Oakland	CA	94610	06/02/2017	06/02/2017	06/02/2017	06/02/2017						7220-7229	Food Services	Food Services	false	false							POINT (-122.255104977 37.812340016)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1293004-12-211-1058595	1293004-12-211	1058595	Aedan LLC	Aedan Koji Cafe	613 E York N St Bldg	San Francisco	CA	94116	09/29/2016		12/07/2021	12/07/2021		3617 Wawona St	San Francisco	94116	CA	7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.49941 37.74014)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1206470-11-181-1094217	1206470-11-181	1094217	Esther's German Bakery	Esther's German Bakery	50 Post St	San Francisco	CA	94104	09/23/2016	06/01/2019	09/23/2016	06/01/2019						7220-7229	Food Services	Food Services	false	false				3	Financial District/South Beach		POINT (-122.4030555 37.789533)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1178945-02-181-1083581	1178945-02-181	1083581	Hossam Mohammad Kaddoura	Mission Drip Cafe	4653 Mission St	San Francisco	CA	94112	02/13/2018	06/30/2023	02/13/2018	06/30/2023	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				11	Excelsior	Mission Street	POINT (-122.4351765 37.723761)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1262799-10-201-1106413	1262799-10-201	1106413	Mainstay Markets	Mainstay Markets	2565 Third St Ste 202	San Francisco	CA	94107	09/10/2019		10/27/2020			2565 3rd St 202 Ste	San Francisco	94107	CA	7220-7229	Food Services	Food Services	false	false	H07	RETAIL MKTS W/FOOD PREP (UNDER 5,001)	RETAIL MKTS W/FOOD PREP (UNDER 5,001)	10	Potrero Hill		POINT (-122.3879895 37.756953)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1181653-03-181-1084754	1181653-03-181	1084754	F-Gundry & R-Warren	Pacific Cafe	7000 Geary Blvd	San Francisco	CA	94121	01/01/2018		01/01/2018			7000 Geary Blvd	San Francisco	94121	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	1	Outer Richmond		POINT (-122.49459 37.779948)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1232092-08-191-1105917	1232092-08-191	1105917	Snack15 LLC	Snack15 LLC	1 Ferry Building	San Francisco	CA	94111	08/26/2019		08/26/2019	08/25/2019		1 Ferry Building Ste 201	San Francisco	94111	CA	7220-7229	Food Services	Food Services	false	false				3	Financial District/South Beach		POINT (-122.3938 37.79526)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1059611-03-161-1029264	1059611-03-161	1029264	Pineapple Restaruant Group LLC	Pineapple Bistro & Bar	580 Geary St	San Francsico	CA	94102	03/22/2016		03/22/2016			155 108th Ave Ne 500 Ste	Bellevue	98004	WA	7220-7229	Food Services	Food Services	false	false	H26	RESTAURANT - OVER 2,000 SQFT	RESTAURANT - OVER 2,000 SQFT	3	Tenderloin		POINT (-122.4129915 37.786968)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1217802-04-191-1100339	1217802-04-191	1100339	Sri-Suk, Inc.	The Thonglor	420 Geary St	San Francisco	CA	94102	04/01/2019		04/01/2019			420 Geary St	San Francisco	94102	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	3	Tenderloin		POINT (-122.410386 37.787202)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1215993-03-191-1099593	1215993-03-191	1099593	Sun And Moon	Sun And Moon	415 Brannan St	San Francisco	CA	94107	03/14/2019		03/14/2019			312 Divisadero St	San Francisco	94117	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	6	South of Market		POINT (-122.394537 37.779597)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1292163-11-211-1067294	1292163-11-211	1067294	Fredrick 52 LLC	Vida Cantina	56 Belden Pl	San Francisco	CA	94105	02/28/2017		11/22/2021	03/30/2023		52 Belden Pl	San Francisco	94104	CA	7220-7229	Food Services	Food Services	false	false				3	Financial District/South Beach		POINT (-122.403683012 37.791473981)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1211325-01-191-1092701	1211325-01-191	1092701	Cloud Eight Inc	Zorokuyuzan	125 Ellis St	San Francisco	CA	94102	09/12/2018		01/29/2019	04/10/2019		1247 Harrison St 4 Apt	San Francisco	94103	CA	7220-7229	Food Services	Food Services	false	false				3	Tenderloin		POINT (-122.40837 37.785195)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1233089-09-191-1106318	1233089-09-191	1106318	Estayo-Castellucci Hospitality Group, Inc	Sam Choy's Poke To The Max	629 San Mateo Ave	San Bruno	CA	94066	09/06/2019		09/06/2019			394 Glenwood Ave	Daly City	94015	CA	7220-7229	Food Services	Food Services	false	false							POINT (-122.411348057 37.627042341)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1185221-04-181-1086410	1185221-04-181	1086410	Jenny Muenala	Postmates Inc	425 Market St Fl 8	San Francisco	CA	94105	02/01/2017	02/01/2017	02/01/2017	02/01/2017						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.398137 37.791126)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
